Mstar,class_star,qir,log(S8/S45),log(S58/S36),log(S45/S36)
0.894617352,3.00E-05,0.569798689,0.507484641,0.425113376,0.165493247
0.9323768,0.028702493,0.596215186,0.55691184,0.475613005,0.226140459
0.884682527,0.038536971,0.617675449,0.610366821,0.412297661,0.224904199
0.898725248,0.000200964,0.609568146,0.539340428,0.497634391,0.23344003
0.902957626,0.000612051,0.612495626,0.537171654,0.434183512,0.087575974
0.938879487,3.35E-05,0.598603189,0.585600758,0.586491689,0.515862849
0.931955933,0.00030985,0.313443567,0.392434522,0.515605233,0.381556576
0.897788672,0.116556864,0.59944493,0.549155526,0.619990575,0.555403709
0.927397532,0.83875778,0.59321545,0.732148656,0.754997336,0.636750359
0.895536146,0.028681562,0.580716929,0.589606608,0.499814151,0.23033165
0.902572325,0.000291736,0.617005718,0.575486135,0.749140878,0.520568897
0.870745319,0.028705814,0.654080983,0.737915184,0.495872289,0.436555186
0.881671256,0.028832008,0.64879487,0.750121309,0.514706075,0.43294746
0.928185916,0.363768394,0.604766777,0.596596605,0.755444381,0.598001852
0.852073658,0.002778884,0.81766548,0.71013802,0.478951649,0.323909135
0.928577145,0.028707927,0.612693886,0.541178684,0.453531348,0.204763424
0.888292496,6.40E-05,0.484242893,0.857489479,0.713664202,0.536717468
0.89529311,0.000188989,0.55364939,0.536052467,0.513698179,0.393892367
0.899323946,0.028707122,0.648549217,0.688669133,0.456187606,0.323180593
0.924783417,0.019203426,0.650335714,0.576467776,0.5959081,0.540506392
0.887830136,0.000846929,0.538552375,0.500299062,0.557824381,0.135146264
0.941932252,5.46E-05,0.441262559,0.455213768,0.582019482,0.532434279
0.864970554,0.028698065,0.636823288,0.712876734,0.448076465,0.341284944
0.911315683,0.000354833,0.608826509,0.565240964,0.502047942,0.331334738
0.867715672,0.924566983,0.550282622,0.587851359,0.587023184,0.311324904
0.901677243,0.000240312,0.658320376,0.581670874,0.548399255,0.440139407
0.885435345,0.000254199,0.605190717,0.456003877,0.325310595,0.243025376
0.88624744,0.000418131,0.620917803,0.508158224,0.491886107,0.469391444
0.916235673,0.000211933,0.617142586,0.417927374,0.428599188,0.219390335
0.898796381,2.17E-05,0.626220259,0.515613759,0.512858018,0.214554339
0.911766188,0.121292863,0.587757465,0.531963114,0.462454708,0.337599408
0.923965394,0.000421351,0.615347637,0.515070541,0.545533346,0.493900883
0.923603804,0.443505895,0.349012257,0.491534159,0.644964179,0.498541763
0.908197713,0.159132848,0.501167392,0.514647162,0.499984211,0.384082513
0.908666001,0.019463764,0.523898863,0.593748196,0.631244104,0.592032835
0.894919665,0.000150346,0.564322512,0.542317698,0.406079474,0.168420167
0.874605437,0.028708028,0.647140599,0.839737917,0.489127569,0.423332978
0.911440164,7.11E-05,0.621091218,0.49907681,0.452923295,0.366063365
0.903070252,0.028497906,0.566388973,0.798818313,0.585666755,0.301837302
0.931766247,0.024330183,0.59009615,0.541901111,0.524575004,0.388003081
0.899134259,0.928187865,0.460130006,0.525219993,0.429090331,0.062125186
0.936247588,0.000205594,0.591135775,0.47294925,0.453746626,0.188992169
0.928529723,0.028708934,0.288228307,0.402873596,0.424868222,0.090118322
0.90990489,0.000271911,0.527058357,0.391642852,0.458687374,0.342906003
0.903680805,0.000193115,0.650023311,0.459922503,0.645498929,0.549824285
0.885630959,0.000488977,0.621878093,0.728504327,0.526974223,0.376115576
0.908624507,0.828180328,0.63859913,0.626235356,0.7425848,0.654387106
0.87764042,0.930808051,0.654278212,0.670276104,0.654538357,0.425974879
0.928648277,0.028708531,0.274179048,0.419974009,0.435905769,0.143788071
0.900361293,0.00012076,0.609557493,0.553826019,0.602617658,0.23799124
0.914919724,0.028960215,0.568239099,0.600045259,0.527376874,0.176769811
0.926674353,0.000255306,0.529548262,0.398408403,0.393731633,0.205411674
0.924315128,0.000668707,0.709134619,0.470930813,0.429553074,0.149497434
0.918606753,0.027661644,0.645061333,0.682319145,0.587736187,0.287630577
0.861716247,0.417696706,0.625999655,0.679674664,0.645684595,0.465292889
0.915737747,0.001097505,0.632086145,0.476754845,0.473110275,0.082668273
0.922216723,0.078045354,0.356190909,0.707814113,0.605352204,0.433373761
0.933858725,0.001104952,0.625401679,0.495624249,0.563904568,0.504348606
0.908849759,0.029473846,0.632756759,0.552728452,0.399897109,0.095206116
0.940770423,0.100275624,0.566315866,0.692153554,0.562638095,0.335748768
0.912939872,1.05E-05,0.487545756,0.480032362,0.392270608,0.327165133
0.927747267,0.000253092,0.634946691,0.589593831,0.442448241,0.396171811
0.927350111,0.028699877,0.460951626,0.466298272,0.415359588,0.047539453
0.903419986,0.028710645,0.647636164,0.654867041,0.474708216,0.301445223
0.914232111,0.000628857,0.610555209,0.526304782,0.494410158,0.116209643
0.891694996,0.028669687,0.612219893,0.67223152,0.481953444,0.275216253
0.899359512,0.000215154,0.600720911,0.50470958,0.451238392,0.208309687
0.924682646,0.030640084,0.588158056,0.540959333,0.451787954,0.111617221
0.909786336,0.027400602,0.625263939,0.525666115,0.496952637,0.092163316
0.892548585,0.000533758,0.612757073,0.586546912,0.517747529,0.131507238
0.933775737,0.001331981,0.605224544,0.540218932,0.645955046,0.564812696
0.879999644,0.02769757,0.608457347,0.696303931,0.524509782,0.382359555
0.897794599,0.000439264,0.61166013,0.516238187,0.500045304,0.145346718
0.877610781,0.000202071,0.62748166,0.525643758,0.576673352,0.467728887
0.834382437,0.02870199,0.59723653,0.523612888,0.475823457,0.394639657
0.912210765,0.000372343,0.701327856,0.470711624,0.456359525,0.169157819
0.912993222,0.000269194,0.608017098,0.561930781,0.42589898,0.217782181
0.856699635,0.028815504,0.645027611,0.838100181,0.413707958,0.291255613
0.919318077,0.888171587,0.656346403,0.727349111,0.71159884,0.496418265
0.902441916,0.000834048,0.588302934,0.532556276,0.405434742,0.201116294
0.915648831,0.028483415,0.6502883,0.681586609,0.471131741,0.329123909
0.910100504,0.000228236,0.613341237,0.398819221,0.50282198,0.34998735
0.932596125,0.116641195,0.618578329,0.530806583,0.61675497,0.539007201
0.870222496,0.028707324,0.64225139,0.928597325,0.488482828,0.242316107
0.916200107,0.028165917,0.612105916,0.544191461,0.442656504,0.258868385
0.898440719,0.401314028,0.605687735,0.56304865,0.716494569,0.529935394
0.871230798,0.031099575,0.606981059,0.54023938,0.644823885,0.586312326
0.923153299,0.000264967,0.632657703,0.546889541,0.492523381,0.206340236
0.907498244,0.030740013,0.619334348,0.512381572,0.452557572,0.082066775
0.918274802,0.028685587,0.557407629,0.592207358,0.529061732,0.044055114
0.884018625,0.028654994,0.603306879,0.448256611,0.566976402,0.414851984
0.908322194,0.027706627,0.411968486,0.375281155,0.312123122,0.084630613
0.914249894,0.009299109,0.558157057,0.39619021,0.324438315,0.271562276
0.892708633,0.028568148,0.624654866,0.720372939,0.459809283,0.366010411
0.874712136,0.028381373,0.619327462,0.39186907,0.509099109,0.095125095
0.913301462,3.64E-05,0.660305848,0.503577494,0.575823087,0.533044255
0.921410555,0.000219078,0.497966773,0.494209483,0.507489889,0.36554768
0.905026393,1.26E-05,0.592827996,0.465061966,0.562144984,0.482808786
0.865859709,0.098381809,0.659227741,0.726228287,0.688878506,0.423723974
0.924149153,0.026693754,0.609365351,0.535489997,0.427271141,0.190719592
0.924658935,2.04E-05,0.654542938,0.496385104,0.710083427,0.616160729
0.902631602,0.587169713,0.658342717,0.467683227,0.587382416,0.53729068
0.899009778,0.000350505,0.607400482,0.479995698,0.456129048,0.093268988
0.867729306,0.0123492,0.649804716,0.721504842,0.390366583,0.352815432
0.917195961,0.007414954,0.629132962,0.51934336,0.454947807,0.097439007
0.945826751,0.002573995,0.471443513,0.347789427,0.560549436,0.45525633
0.857395547,0.000731905,0.641379649,0.521715161,0.497745007,0.204585742
0.883651107,0.001051415,0.623106673,0.69786383,0.422474891,0.354966256
0.87483069,0.037379387,0.554237842,0.64781642,0.656188756,0.480045581
0.923864623,6.20E-05,0.627343367,0.39999359,0.51289247,0.50713082
0.891078515,0.000235582,0.320940461,0.282881396,0.464782754,0.390487546
0.881214823,0.001059164,0.61251412,0.774577356,0.468305149,0.333990142
0.904196515,0.000178926,0.616002302,0.504125581,0.657931388,0.621415127
0.917670177,0.000243935,0.564448326,0.475273565,0.502758918,0.193843886
0.884101613,0.01322813,0.615043761,0.688048997,0.577902461,0.329250687
0.942442035,0.023452159,0.408166673,0.397018462,0.392734577,0.225565559
0.91109043,0.028708431,0.400033411,0.413814498,0.424713292,0.227431438
0.916170469,0.038532543,0.229781947,0.431070624,0.510832204,0.452661276
0.856191038,0.001067617,0.613337907,0.68447716,0.476342375,0.371419507
0.892287766,0.001871978,0.553371694,0.441078715,0.44430564,0.130136259
0.929572998,0.000288012,0.630734842,0.542830504,0.471508257,0.207165167
0.889727,0.000128509,0.625877308,0.633958287,0.660481249,0.521776403
0.889869265,0.001055239,0.622650621,0.750376913,0.506225941,0.378715124
0.91346151,0.028708129,0.660385129,0.604348327,0.458461384,0.28889872
0.916022276,0.000244539,0.343601402,0.440644265,0.562491914,0.425077811
0.915144977,0.000227632,0.610273497,0.447170204,0.406025732,0.346685074
0.906306776,0.094747743,0.607224493,0.511070753,0.736662073,0.609923409
0.932121909,0.028660127,0.66852388,0.486212375,0.460685411,0.111020204
0.907842051,0.00025269,0.628851518,0.519632534,0.432569993,0.292461372
0.890545022,0.843200735,0.490862123,0.7354102,0.780831081,0.645478217
0.918310368,0.000513632,0.623961969,0.597065446,0.503170617,0.166811787
0.891232636,0.028706116,0.628025405,0.882745639,0.458239327,0.221925737
0.918393356,0.002043357,0.626577241,0.475793926,0.557243688,0.50124227
0.903034686,0.028708632,0.651716652,0.73776365,0.655891666,0.537142416
0.891534948,0.003047575,0.65644369,0.725251766,0.534268742,0.287253148
0.928660132,0.028663347,0.401511416,0.439553399,0.394370202,0.093829557
0.928677915,0.028708934,0.640274611,0.606319421,0.441276989,0.278041205
0.744192484,0.991018087,0.597434057,0.757347547,0.790005978,0.612251981
0.926117149,4.28E-05,0.608543674,0.514253291,0.52844476,0.395849367
0.945068006,0.02859552,0.377246894,0.438683007,0.449911499,0.04901595
0.895405736,0.000751025,0.612966497,0.504798663,0.490353016,0.106713098
0.860590577,0.027999973,0.648534872,0.907632711,0.481398591,0.179045391
0.901772086,0.02966827,0.628644508,0.538185693,0.681345995,0.567077605
0.931333525,0.000898252,0.327781481,0.323005397,0.372862186,0.069708973
0.937030045,0.028708129,0.592097226,0.55385557,0.474256294,0.216171545
0.896484578,0.000452547,0.594293591,0.459252731,0.50062708,0.374595782
0.861783823,0.000326857,0.611063085,0.336836111,0.610578914,0.146125584
0.905216079,0.000385928,0.72520121,0.509204333,0.508425375,0.146197883
0.922335277,0.097256025,0.311922868,0.623387395,0.578018048,0.455041978
0.911137852,0.023555811,0.634284569,0.544910185,0.548372687,0.350217341
0.906188222,0.000694973,0.61932457,0.553192092,0.398532414,0.073480753
0.934107689,0.260386727,0.640225676,0.467691002,0.564254736,0.476681929
0.910023444,0.028708129,0.713931961,0.742028731,0.428089802,0.248388688
0.91614083,5.83E-05,0.554998552,0.470491525,0.52830754,0.562722538
0.883076121,0.000561131,0.582863294,0.1722074,0.389498074,0.150746884
0.895879952,0.925753951,0.594893892,0.473810116,0.737245564,0.606580696
0.952465775,0.028712657,0.031307829,0.384348404,0.38048281,0.240606192
0.914018714,0.000184763,0.579772989,0.519844713,0.466798107,0.221498731
0.902181097,0.786644086,0.64095031,0.394429317,0.5680429,0.522624629
0.879756609,0.028702191,0.636707304,0.846742077,0.466451665,0.255121127
0.902507121,0.000295056,0.653274822,0.421978411,0.447449931,0.227209305
0.915939288,0.000367714,0.599525873,0.512402826,0.553898413,0.160804741
0.90374601,0.205617324,0.562138527,0.646359651,0.747104079,0.605970438
0.91657948,7.33E-05,0.574273484,0.588355207,0.535943831,0.525083133
0.939175872,0.012499143,0.614905521,0.478600878,0.594283584,0.501245752
0.906597234,0.00374456,0.508108432,0.553474911,0.508008303,0.125942779
0.94490203,0.02760368,0.246991844,0.388388258,0.394295629,0.125729415
0.896958794,0.028708431,0.623631163,0.688915371,0.426537882,0.222390446
0.914925652,0.000379588,0.629198501,0.52720239,0.41035589,0.19819201
0.89085919,7.43E-05,0.504668537,0.549723638,0.397426346,0.400974095
0.919946414,0.604774682,0.569994831,0.515364734,0.598522495,0.439673945
0.889317988,5.57E-05,0.586730363,0.597255226,0.352183798,0.270948045
0.91493158,2.03E-05,0.614143772,0.523542699,0.536811817,0.524334759
0.903070252,0.028708531,0.583635537,0.572925393,0.42936815,0.26592491
0.902430061,0.293517583,0.622682238,0.589740572,0.678168247,0.627102938
0.877924949,0.000186574,0.672090745,0.417322909,0.534782037,0.574386924
0.896028145,0.000110193,0.616112131,0.534144084,0.516960494,0.477613968
0.922726505,0.000319208,0.603859005,0.439844589,0.475381629,0.251173652
0.936271299,0.000217368,0.635070847,0.509013921,0.461355949,0.378071238
0.873526596,0.032412536,0.621686499,0.454521621,0.368211692,0.338102992
0.921043038,0.000234878,0.591551439,0.436460723,0.34752802,0.153875669
0.943746128,0.00410845,0.523136017,0.485075051,0.626347375,0.513557378
0.904765574,0.032219623,0.631625586,0.552919724,0.447356194,0.147238593
0.934398146,0.028708934,0.357589489,0.425288246,0.427482383,0.222948485
0.897883515,0.028699977,0.631342697,0.678682425,0.482094643,0.339185339
0.922287855,0.000957625,0.635850985,0.57444022,0.538526329,0.217749844
0.869150768,0.000716206,0.599838426,0.458106025,0.442470121,0.053128076
0.873182197,0.000512625,0.618758811,0.653872678,0.51366068,0.319674882
0.870782664,0.029465796,0.643152868,0.846359022,0.521606203,0.430908429
0.885275297,0.000273118,0.626835115,0.513829083,0.5758496,0.200804662
0.869516507,0.000277043,0.616008547,0.487025672,0.483847191,0.130706522
0.863886971,0.001712575,0.648573494,0.745074995,0.473911907,0.396727203
0.894297256,0.028708531,0.658634958,0.814744647,0.415181637,0.183633826
0.915233892,0.001009955,0.478785751,0.375189025,0.544609603,0.500626024
0.902447844,2.04E-05,0.586363237,0.488239187,0.463497389,0.509558291
0.856929037,0.000935788,0.627279383,0.774761832,0.331571794,0.321379766
0.908091014,0.239960508,0.522348539,0.697498886,0.71465956,0.568609766
0.915885939,0.02870833,0.388298838,0.389076539,0.399625158,0.219511677
0.935281373,0.028709839,0.321503434,0.458760266,0.413706188,0.18163584
0.939756786,0.028280035,0.364937763,0.351272893,0.423708694,0.1297043
0.929122493,0.149115721,0.606647084,0.504748789,0.551475307,0.437188422
0.914872303,0.990225198,0.551146735,0.424790979,0.663531877,0.558988836
0.919199523,0.000524399,0.655098316,0.429815465,0.445590784,0.066098294
0.881671256,0.028312741,0.618880803,0.765862546,0.532306784,0.490988071
0.934291447,0.028568148,0.545212358,0.42873959,0.374257102,0.065849785
0.954006977,0.022959459,0.423692194,0.701594129,0.769031188,0.631369409
0.899478066,0.028697462,0.683773885,0.63578379,0.477743633,0.218134631
0.905061959,0.028710645,0.639609341,0.566955632,0.500902522,0.106756907
0.919175813,0.74925544,0.622667801,0.529322931,0.515541353,0.598585539
0.937148599,0.028694845,0.51750243,0.450160101,0.389440182,0.047504259
0.859295374,0.894864095,0.562088112,0.537835728,0.638108841,0.388918733
0.89196767,0.028352994,0.624379581,0.546305774,0.504998644,0.29684412
0.873870403,0.028715274,0.640289964,0.699489282,0.47594979,0.338786293
0.921576531,7.57E-05,0.636859112,0.451241214,0.623214069,0.502305018
0.949786455,0.983556741,0.615313672,0.784158585,0.845939645,0.767828903
0.916318661,0.028710946,0.620508538,0.735698898,0.532090801,0.332872521
0.925957101,0.000352216,0.47551371,0.498567657,0.448809807,0.154398472
0.917124828,0.015803232,0.620908504,0.531397818,0.62261741,0.544381136
0.927676134,0.298089751,0.496936437,0.533900865,0.560648326,0.441992191
0.92176029,0.020104797,0.630781766,0.646894135,0.508344469,0.207380694
0.935874143,0.082669247,0.570371918,0.569285914,0.678018481,0.600744312
0.944457452,0.788195246,0.71366906,0.815247342,0.864587217,0.712652308
0.95809709,0.929978633,0.535071841,0.796024546,0.89144319,0.892082661
0.895233833,0.017504436,0.645249631,0.658504723,0.565134123,0.163999005
0.910604359,0.02827762,0.627051975,0.516061702,0.449934787,0.18262326
0.88609332,0.02677245,0.614905396,0.576401725,0.454806577,0.156675644
0.928749048,0.000368016,0.635134755,0.479771551,0.46303445,0.435004185
0.875518303,0.02645777,0.583928146,0.479110413,0.526500975,0.416431004
0.78442734,0.000236488,0.556799791,0.531531095,0.660695312,0.564396732
0.913514859,0.000230651,0.606579442,0.513921608,0.501764795,0.234461692
0.89024271,0.000161315,0.650430239,0.502879707,0.660645722,0.483588845
0.914119485,0.02870833,0.624464006,0.645180909,0.462838978,0.316126978
0.827177911,0.028727652,0.604237821,0.326418744,0.417881264,0.212787697
0.896010362,7.98E-05,0.582486859,0.653007855,0.356280109,0.113413287
0.870048815,0.001008445,0.643008636,0.565051696,0.492506241,0.191091323
0.924558164,0.8253787,0.604115293,0.430050146,0.67677403,0.596349958
0.874884039,0.028708229,0.631628387,0.90773936,0.500179359,0.35342989
